INVST_PLAN_ARR_SEQ_NUM,SEQ_DISP_NUM,CTRY_INVST_ACCT_CDE,GRP_MEMBR_INVST_ACCT_CDE,ACCT_INVST_NUM,ENGMT_STYLE_CDE,INVST_PLAN_NUM,INVST_PLAN_STAT_CDE,PDCY_INVST_CDE,PLAN_INSTR_NEXT_TM,PLAN_INSTR_NEXT_DT,CCY_INVST_REG_CDE,INVST_REG_AMT,CCY_INVST_ACCUM_CDE,INVST_ACCUM_AMT,CNTRB_SUCS_TTL_CNT,CNTRB_LAST_DT_TM,MDUN_SYS_CDE,LAST_INGESTION_TIMESTAMP,PRM_LNE_OF_BUS_CDE_FILTER,CTRY_CDE_FILTER,ENTITY_CDE_FILTER
17894565138,478946162,7878884,78944595997,105647,158239,457819000372, qydt1097,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799072,  Current_timestamp  ,  system4951, current_timestamp  ,  147hc419, SAP10527T ,  57SAN373
17894565139,478946163,7878885,78944595998,105648,158240,457819000373, qydt1098,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799073,  Current_timestamp  ,  system4952, current_timestamp  ,  147hc420, SAP10527T ,  57SAN374
17894565140,478946164,7878886,78944595999,105649,158241,457819000374, qydt1099,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799074,  Current_timestamp  ,  system4953, current_timestamp  ,  147hc421, SAP10527T ,  57SAN375
17894565141,478946165,7878887,78944596000,105650,158242,457819000375, qydt1100,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799075,  Current_timestamp  ,  system4954, current_timestamp  ,  147hc422, SAP10527T ,  57SAN376
17894565142,478946166,7878888,78944596001,105651,158243,457819000376, qydt1101,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799076,  Current_timestamp  ,  system4955, current_timestamp  ,  147hc423, SAP10527T ,  57SAN377
17894565143,478946167,7878889,78944596002,105652,158244,457819000377, qydt1102,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799077,  Current_timestamp  ,  system4956, current_timestamp  ,  147hc424, SAP10527T ,  57SAN378
17894565144,478946168,7878890,78944596003,105653,158245,457819000378, qydt1103,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799078,  Current_timestamp  ,  system4957, current_timestamp  ,  147hc425, SAP10527T ,  57SAN379
17894565145,478946169,7878891,78944596004,105654,158246,457819000379, qydt1104,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799079,  Current_timestamp  ,  system4958, current_timestamp  ,  147hc426, SAP10527T ,  57SAN380
17894565146,478946170,7878892,78944596005,105655,158247,457819000380, qydt1105,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799080,  Current_timestamp  ,  system4959, current_timestamp  ,  147hc427, SAP10527T ,  57SAN381
17894565147,478946171,7878893,78944596006,105656,158248,457819000381, qydt1106,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799081,  Current_timestamp  ,  system4960, current_timestamp  ,  147hc428, SAP10527T ,  57SAN382
17894565148,478946172,7878894,78944596007,105657,158249,457819000382, qydt1107,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799082,  Current_timestamp  ,  system4961, current_timestamp  ,  147hc429, SAP10527T ,  57SAN383
17894565149,478946173,7878895,78944596008,105658,158250,457819000383, qydt1108,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799083,  Current_timestamp  ,  system4962, current_timestamp  ,  147hc430, SAP10527T ,  57SAN384
17894565150,478946174,7878896,78944596009,105659,158251,457819000384, qydt1109,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799084,  Current_timestamp  ,  system4963, current_timestamp  ,  147hc431, SAP10527T ,  57SAN385
17894565151,478946175,7878897,78944596010,105660,158252,457819000385, qydt1110,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799085,  Current_timestamp  ,  system4964, current_timestamp  ,  147hc432, SAP10527T ,  57SAN386
17894565152,478946176,7878898,78944596011,105661,158253,457819000386, qydt1111,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799086,  Current_timestamp  ,  system4965, current_timestamp  ,  147hc433, SAP10527T ,  57SAN387
17894565153,478946177,7878899,78944596012,105662,158254,457819000387, qydt1112,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799087,  Current_timestamp  ,  system4966, current_timestamp  ,  147hc434, SAP10527T ,  57SAN388
17894565154,478946178,7878900,78944596013,105663,158255,457819000388, qydt1113,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799088,  Current_timestamp  ,  system4967, current_timestamp  ,  147hc435, SAP10527T ,  57SAN389
17894565155,478946179,7878901,78944596014,105664,158256,457819000389, qydt1114,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799089,  Current_timestamp  ,  system4968, current_timestamp  ,  147hc436, SAP10527T ,  57SAN390
17894565156,478946180,7878902,78944596015,105665,158257,457819000390, qydt1115,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799090,  Current_timestamp  ,  system4969, current_timestamp  ,  147hc437, SAP10527T ,  57SAN391
17894565157,478946181,7878903,78944596016,105666,158258,457819000391, qydt1116,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799091,  Current_timestamp  ,  system4970, current_timestamp  ,  147hc438, SAP10527T ,  57SAN392
17894565158,478946182,7878904,78944596017,105667,158259,457819000392, qydt1117,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799092,  Current_timestamp  ,  system4971, current_timestamp  ,  147hc439, SAP10527T ,  57SAN393
17894565159,478946183,7878905,78944596018,105668,158260,457819000393, qydt1118,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799093,  Current_timestamp  ,  system4972, current_timestamp  ,  147hc440, SAP10527T ,  57SAN394
17894565160,478946184,7878906,78944596019,105669,158261,457819000394, qydt1119,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799094,  Current_timestamp  ,  system4973, current_timestamp  ,  147hc441, SAP10527T ,  57SAN395
17894565161,478946185,7878907,78944596020,105670,158262,457819000395, qydt1120,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799095,  Current_timestamp  ,  system4974, current_timestamp  ,  147hc442, SAP10527T ,  57SAN396
17894565162,478946186,7878908,78944596021,105671,158263,457819000396, qydt1121,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799096,  Current_timestamp  ,  system4975, current_timestamp  ,  147hc443, SAP10527T ,  57SAN397
17894565163,478946187,7878909,78944596022,105672,158264,457819000397, qydt1122,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799097,  Current_timestamp  ,  system4976, current_timestamp  ,  147hc444, SAP10527T ,  57SAN398
17894565164,478946188,7878910,78944596023,105673,158265,457819000398, qydt1123,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799098,  Current_timestamp  ,  system4977, current_timestamp  ,  147hc445, SAP10527T ,  57SAN399
17894565165,478946189,7878911,78944596024,105674,158266,457819000399, qydt1124,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799099,  Current_timestamp  ,  system4978, current_timestamp  ,  147hc446, SAP10527T ,  57SAN400
17894565166,478946190,7878912,78944596025,105675,158267,457819000400, qydt1125,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799100,  Current_timestamp  ,  system4979, current_timestamp  ,  147hc447, SAP10527T ,  57SAN401
17894565167,478946191,7878913,78944596026,105676,158268,457819000401, qydt1126,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799101,  Current_timestamp  ,  system4980, current_timestamp  ,  147hc448, SAP10527T ,  57SAN402
17894565168,478946192,7878914,78944596027,105677,158269,457819000402, qydt1127,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799102,  Current_timestamp  ,  system4981, current_timestamp  ,  147hc449, SAP10527T ,  57SAN403
17894565169,478946193,7878915,78944596028,105678,158270,457819000403, qydt1128,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799103,  Current_timestamp  ,  system4982, current_timestamp  ,  147hc450, SAP10527T ,  57SAN404
17894565170,478946194,7878916,78944596029,105679,158271,457819000404, qydt1129,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799104,  Current_timestamp  ,  system4983, current_timestamp  ,  147hc451, SAP10527T ,  57SAN405
17894565171,478946195,7878917,78944596030,105680,158272,457819000405, qydt1130,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799105,  Current_timestamp  ,  system4984, current_timestamp  ,  147hc452, SAP10527T ,  57SAN406
17894565172,478946196,7878918,78944596031,105681,158273,457819000406, qydt1131,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799106,  Current_timestamp  ,  system4985, current_timestamp  ,  147hc453, SAP10527T ,  57SAN407
17894565173,478946197,7878919,78944596032,105682,158274,457819000407, qydt1132,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799107,  Current_timestamp  ,  system4986, current_timestamp  ,  147hc454, SAP10527T ,  57SAN408
17894565174,478946198,7878920,78944596033,105683,158275,457819000408, qydt1133,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799108,  Current_timestamp  ,  system4987, current_timestamp  ,  147hc455, SAP10527T ,  57SAN409
17894565175,478946199,7878921,78944596034,105684,158276,457819000409, qydt1134,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799109,  Current_timestamp  ,  system4988, current_timestamp  ,  147hc456, SAP10527T ,  57SAN410
17894565176,478946200,7878922,78944596035,105685,158277,457819000410, qydt1135,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799110,  Current_timestamp  ,  system4989, current_timestamp  ,  147hc457, SAP10527T ,  57SAN411
17894565177,478946201,7878923,78944596036,105686,158278,457819000411, qydt1136,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799111,  Current_timestamp  ,  system4990, current_timestamp  ,  147hc458, SAP10527T ,  57SAN412
17894565178,478946202,7878924,78944596037,105687,158279,457819000412, qydt1137,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799112,  Current_timestamp  ,  system4991, current_timestamp  ,  147hc459, SAP10527T ,  57SAN413
17894565179,478946203,7878925,78944596038,105688,158280,457819000413, qydt1138,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799113,  Current_timestamp  ,  system4992, current_timestamp  ,  147hc460, SAP10527T ,  57SAN414
17894565180,478946204,7878926,78944596039,105689,158281,457819000414, qydt1139,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799114,  Current_timestamp  ,  system4993, current_timestamp  ,  147hc461, SAP10527T ,  57SAN415
17894565181,478946205,7878927,78944596040,105690,158282,457819000415, qydt1140,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799115,  Current_timestamp  ,  system4994, current_timestamp  ,  147hc462, SAP10527T ,  57SAN416
17894565182,478946206,7878928,78944596041,105691,158283,457819000416, qydt1141,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799116,  Current_timestamp  ,  system4995, current_timestamp  ,  147hc463, SAP10527T ,  57SAN417
17894565183,478946207,7878929,78944596042,105692,158284,457819000417, qydt1142,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799117,  Current_timestamp  ,  system4996, current_timestamp  ,  147hc464, SAP10527T ,  57SAN418
17894565184,478946208,7878930,78944596043,105693,158285,457819000418, qydt1143,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799118,  Current_timestamp  ,  system4997, current_timestamp  ,  147hc465, SAP10527T ,  57SAN419
17894565185,478946209,7878931,78944596044,105694,158286,457819000419, qydt1144,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799119,  Current_timestamp  ,  system4998, current_timestamp  ,  147hc466, SAP10527T ,  57SAN420
17894565186,478946210,7878932,78944596045,105695,158287,457819000420, qydt1145,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799120,  Current_timestamp  ,  system4999, current_timestamp  ,  147hc467, SAP10527T ,  57SAN421
17894565187,478946211,7878933,78944596046,105696,158288,457819000421, qydt1146,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799121,  Current_timestamp  ,  system5000, current_timestamp  ,  147hc468, SAP10527T ,  57SAN422
17894565188,478946212,7878934,78944596047,105697,158289,457819000422, qydt1147,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799122,  Current_timestamp  ,  system5001, current_timestamp  ,  147hc469, SAP10527T ,  57SAN423
17894565189,478946213,7878935,78944596048,105698,158290,457819000423, qydt1148,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799123,  Current_timestamp  ,  system5002, current_timestamp  ,  147hc470, SAP10527T ,  57SAN424
17894565190,478946214,7878936,78944596049,105699,158291,457819000424, qydt1149,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799124,  Current_timestamp  ,  system5003, current_timestamp  ,  147hc471, SAP10527T ,  57SAN425
17894565191,478946215,7878937,78944596050,105700,158292,457819000425, qydt1150,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799125,  Current_timestamp  ,  system5004, current_timestamp  ,  147hc472, SAP10527T ,  57SAN426
17894565192,478946216,7878938,78944596051,105701,158293,457819000426, qydt1151,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799126,  Current_timestamp  ,  system5005, current_timestamp  ,  147hc473, SAP10527T ,  57SAN427
17894565193,478946217,7878939,78944596052,105702,158294,457819000427, qydt1152,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799127,  Current_timestamp  ,  system5006, current_timestamp  ,  147hc474, SAP10527T ,  57SAN428
17894565194,478946218,7878940,78944596053,105703,158295,457819000428, qydt1153,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799128,  Current_timestamp  ,  system5007, current_timestamp  ,  147hc475, SAP10527T ,  57SAN429
17894565195,478946219,7878941,78944596054,105704,158296,457819000429, qydt1154,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799129,  Current_timestamp  ,  system5008, current_timestamp  ,  147hc476, SAP10527T ,  57SAN430
17894565196,478946220,7878942,78944596055,105705,158297,457819000430, qydt1155,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799130,  Current_timestamp  ,  system5009, current_timestamp  ,  147hc477, SAP10527T ,  57SAN431
17894565197,478946221,7878943,78944596056,105706,158298,457819000431, qydt1156,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799131,  Current_timestamp  ,  system5010, current_timestamp  ,  147hc478, SAP10527T ,  57SAN432
17894565198,478946222,7878944,78944596057,105707,158299,457819000432, qydt1157,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799132,  Current_timestamp  ,  system5011, current_timestamp  ,  147hc479, SAP10527T ,  57SAN433
17894565199,478946223,7878945,78944596058,105708,158300,457819000433, qydt1158,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799133,  Current_timestamp  ,  system5012, current_timestamp  ,  147hc480, SAP10527T ,  57SAN434
17894565200,478946224,7878946,78944596059,105709,158301,457819000434, qydt1159,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799134,  Current_timestamp  ,  system5013, current_timestamp  ,  147hc481, SAP10527T ,  57SAN435
17894565201,478946225,7878947,78944596060,105710,158302,457819000435, qydt1160,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799135,  Current_timestamp  ,  system5014, current_timestamp  ,  147hc482, SAP10527T ,  57SAN436
17894565202,478946226,7878948,78944596061,105711,158303,457819000436, qydt1161,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799136,  Current_timestamp  ,  system5015, current_timestamp  ,  147hc483, SAP10527T ,  57SAN437
17894565203,478946227,7878949,78944596062,105712,158304,457819000437, qydt1162,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799137,  Current_timestamp  ,  system5016, current_timestamp  ,  147hc484, SAP10527T ,  57SAN438
17894565204,478946228,7878950,78944596063,105713,158305,457819000438, qydt1163,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799138,  Current_timestamp  ,  system5017, current_timestamp  ,  147hc485, SAP10527T ,  57SAN439
17894565205,478946229,7878951,78944596064,105714,158306,457819000439, qydt1164,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799139,  Current_timestamp  ,  system5018, current_timestamp  ,  147hc486, SAP10527T ,  57SAN440
17894565206,478946230,7878952,78944596065,105715,158307,457819000440, qydt1165,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799140,  Current_timestamp  ,  system5019, current_timestamp  ,  147hc487, SAP10527T ,  57SAN441
17894565207,478946231,7878953,78944596066,105716,158308,457819000441, qydt1166,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799141,  Current_timestamp  ,  system5020, current_timestamp  ,  147hc488, SAP10527T ,  57SAN442
17894565208,478946232,7878954,78944596067,105717,158309,457819000442, qydt1167,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799142,  Current_timestamp  ,  system5021, current_timestamp  ,  147hc489, SAP10527T ,  57SAN443
17894565209,478946233,7878955,78944596068,105718,158310,457819000443, qydt1168,6355078, Current_timestamp  ,  2022-03-14 ,480000,55800,8854,7894000,5799143,  Current_timestamp  ,  system5022, current_timestamp  ,  147hc490, SAP10527T ,  57SAN444
